;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
986434;2018-09-24;WN;WN;WN;1087;WN;N567WN;1087;15016;STL;St. Louis, MO;10693;BNA;Nashville, TN;1415;1410.0;-5.0;8.0;1418.0;1500.0;7.0;1520;1507.0;-13.0;0;;0;N;65;57.0;42.0;1;272;;;;;;;;;
1863496;2019-05-18;WN;WN;WN;4982;WN;N7730A;4982;14193;PNS;Pensacola, FL;10693;BNA;Nashville, TN;1645;1713.0;28.0;8.0;1721.0;1822.0;3.0;1805;1825.0;20.0;0;;0;N;80;72.0;61.0;1;391;0.0;0.0;0.0;0.0;20.0;;;;
2501191;2019-11-04;WN;WN;WN;3100;WN;N7854B;3100;14107;PHX;Phoenix, AZ;10800;BUR;Burbank, CA;830;836.0;6.0;8.0;844.0;848.0;1.0;900;849.0;-11.0;0;;0;N;90;73.0;64.0;1;369;;;;;;;;;
135710;2018-02-09;WN;WN;WN;1327;WN;N8674B;1327;13198;MCI;Kansas City, MO;10397;ATL;Atlanta, GA;2030;2016.0;-14.0;7.0;2023.0;2253.0;8.0;2325;2301.0;-24.0;0;;0;N;115;105.0;90.0;1;692;;;;;;;;;
354887;2018-04-09;WN;WN;WN;5815;WN;N746SW;5815;14831;SJC;San Jose, CA;10800;BUR;Burbank, CA;835;850.0;15.0;11.0;901.0;948.0;2.0;935;950.0;15.0;0;;0;N;60;60.0;47.0;1;296;0.0;0.0;0.0;0.0;15.0;;;;
682618;2018-07-05;WN;WN;WN;2270;WN;N956WN;2270;14570;RNO;Reno, NV;12889;LAS;Las Vegas, NV;935;930.0;-5.0;6.0;936.0;1027.0;5.0;1050;1032.0;-18.0;0;;0;N;75;62.0;51.0;1;345;;;;;;;;;
2586732;2019-11-27;WN;WN;WN;1188;WN;N8605E;1188;14683;SAT;San Antonio, TX;12889;LAS;Las Vegas, NV;2130;2125.0;-5.0;9.0;2134.0;2159.0;4.0;2215;2203.0;-12.0;0;;0;N;165;158.0;145.0;1;1069;;;;;;;;;
1793;2018-01-01;WN;WN;WN;105;WN;N778SW;105;10140;ABQ;Albuquerque, NM;12892;LAX;Los Angeles, CA;620;617.0;-3.0;8.0;625.0;705.0;18.0;735;723.0;-12.0;0;;0;N;135;126.0;100.0;1;677;;;;;;;;;
469217;2018-05-10;WN;WN;WN;453;WN;N499WN;453;14107;PHX;Phoenix, AZ;12889;LAS;Las Vegas, NV;2025;2041.0;16.0;20.0;2101.0;2141.0;3.0;2130;2144.0;14.0;0;;0;N;65;63.0;40.0;1;255;;;;;;;;;
478866;2018-05-12;WN;WN;WN;3648;WN;N7708E;3648;11697;FLL;Fort Lauderdale, FL;15304;TPA;Tampa, FL;1955;1947.0;-8.0;12.0;1959.0;2039.0;5.0;2055;2044.0;-11.0;0;;0;N;60;57.0;40.0;1;197;;;;;;;;;
1103507;2018-10-26;WN;WN;WN;2359;WN;N956WN;2359;12892;LAX;Los Angeles, CA;10423;AUS;Austin, TX;850;849.0;-1.0;22.0;911.0;1349.0;6.0;1400;1355.0;-5.0;0;;0;N;190;186.0;158.0;1;1242;;;;;;;;;
1073223;2018-10-17;WN;WN;WN;1093;WN;N255WN;1093;14908;SNA;Santa Ana, CA;14831;SJC;San Jose, CA;2035;2030.0;-5.0;7.0;2037.0;2130.0;3.0;2145;2133.0;-12.0;0;;0;N;70;63.0;53.0;1;342;;;;;;;;;
2025884;2019-06-30;WN;WN;WN;3532;WN;N7883A;3532;13204;MCO;Orlando, FL;10821;BWI;Baltimore, MD;1100;1056.0;-4.0;9.0;1105.0;1253.0;4.0;1310;1257.0;-13.0;0;;0;N;130;121.0;108.0;1;787;;;;;;;;;
2670038;2019-12-20;WN;WN;WN;2568;WN;N762SW;2568;10397;ATL;Atlanta, GA;12953;LGA;New York, NY;1530;1552.0;22.0;10.0;1602.0;1741.0;5.0;1745;1746.0;1.0;0;;0;N;135;114.0;99.0;1;762;;;;;;;;;
242010;2018-03-11;WN;WN;WN;4347;WN;N8623F;4347;15304;TPA;Tampa, FL;10397;ATL;Atlanta, GA;1355;1352.0;-3.0;23.0;1415.0;1520.0;11.0;1530;1531.0;1.0;0;;0;N;95;99.0;65.0;1;406;;;;;;;;;
1242574;2018-12-02;WN;WN;WN;3581;WN;N714CB;3581;13232;MDW;Chicago, IL;11278;DCA;Washington, DC;920;933.0;13.0;15.0;948.0;1210.0;4.0;1200;1214.0;14.0;0;;0;N;100;101.0;82.0;1;601;;;;;;;;;
1752238;2019-04-19;WN;WN;WN;1114;WN;N8556Z;1114;10721;BOS;Boston, MA;11066;CMH;Columbus, OH;1940;2204.0;144.0;11.0;2215.0;10.0;4.0;2155;14.0;139.0;0;;0;N;135;130.0;115.0;1;640;0.0;0.0;0.0;0.0;139.0;;;;
547103;2018-05-30;WN;WN;WN;6845;WN;N216WR;6845;14122;PIT;Pittsburgh, PA;10693;BNA;Nashville, TN;1150;1143.0;-7.0;8.0;1151.0;1159.0;3.0;1220;1202.0;-18.0;0;;0;N;90;79.0;68.0;1;462;;;;;;;;;
1891599;2019-05-26;WN;WN;WN;5347;WN;N495WN;5347;12953;LGA;New York, NY;10693;BNA;Nashville, TN;1615;1613.0;-2.0;68.0;1721.0;1823.0;4.0;1750;1827.0;37.0;0;;0;N;155;194.0;122.0;1;764;0.0;0.0;37.0;0.0;0.0;;;;
1844661;2019-05-13;WN;WN;WN;1061;WN;N297WN;1061;11292;DEN;Denver, CO;13487;MSP;Minneapolis, MN;1840;1846.0;6.0;10.0;1856.0;2124.0;4.0;2140;2128.0;-12.0;0;;0;N;120;102.0;88.0;1;680;;;;;;;;;
836127;2018-08-13;WN;WN;WN;2311;WN;N906WN;2311;10821;BWI;Baltimore, MD;13204;MCO;Orlando, FL;800;757.0;-3.0;10.0;807.0;1000.0;7.0;1015;1007.0;-8.0;0;;0;N;135;130.0;113.0;1;787;;;;;;;;;
401801;2018-04-22;WN;WN;WN;2126;WN;N8530W;2126;13342;MKE;Milwaukee, WI;10397;ATL;Atlanta, GA;930;928.0;-2.0;17.0;945.0;1222.0;8.0;1230;1230.0;0.0;0;;0;N;120;122.0;97.0;1;669;;;;;;;;;
2167718;2019-08-06;WN;WN;WN;1200;WN;N7745A;1200;11259;DAL;Dallas, TX;11278;DCA;Washington, DC;615;610.0;-5.0;12.0;622.0;948.0;3.0;1010;951.0;-19.0;0;;0;N;175;161.0;146.0;1;1184;;;;;;;;;
189272;2018-02-24;WN;WN;WN;3351;WN;N279WN;3351;11540;ELP;El Paso, TX;12892;LAX;Los Angeles, CA;740;740.0;0.0;7.0;747.0;838.0;9.0;900;847.0;-13.0;0;;0;N;140;127.0;111.0;1;715;;;;;;;;;
2130774;2019-07-27;WN;WN;WN;2903;WN;N557WN;2903;12889;LAS;Las Vegas, NV;14679;SAN;San Diego, CA;1555;1552.0;-3.0;6.0;1558.0;1642.0;2.0;1705;1644.0;-21.0;0;;0;N;70;52.0;44.0;1;258;;;;;;;;;
214068;2018-03-03;WN;WN;WN;4500;WN;N756SA;4500;14100;PHL;Philadelphia, PA;13232;MDW;Chicago, IL;1620;1730.0;70.0;12.0;1742.0;1823.0;3.0;1735;1826.0;51.0;0;;0;N;135;116.0;101.0;1;668;19.0;0.0;0.0;0.0;32.0;;;;
1918814;2019-06-02;WN;WN;WN;2394;WN;N936WN;2394;11259;DAL;Dallas, TX;10140;ABQ;Albuquerque, NM;1745;1755.0;10.0;10.0;1805.0;1834.0;5.0;1835;1839.0;4.0;0;;0;N;110;104.0;89.0;1;580;;;;;;;;;
218708;2018-03-05;WN;WN;WN;1413;WN;N736SA;1413;12892;LAX;Los Angeles, CA;14771;SFO;San Francisco, CA;2100;2115.0;15.0;7.0;2122.0;2217.0;5.0;2220;2222.0;2.0;0;;0;N;80;67.0;55.0;1;337;;;;;;;;;
1636671;2019-03-20;WN;WN;WN;1894;WN;N259WN;1894;11259;DAL;Dallas, TX;13851;OKC;Oklahoma City, OK;2145;2203.0;18.0;11.0;2214.0;2244.0;4.0;2245;2248.0;3.0;0;;0;N;60;45.0;30.0;1;181;;;;;;;;;
2207592;2019-08-16;WN;WN;WN;845;WN;N7720F;845;11884;GEG;Spokane, WA;10713;BOI;Boise, ID;635;630.0;-5.0;7.0;637.0;817.0;2.0;835;819.0;-16.0;0;;0;N;60;49.0;40.0;1;287;;;;;;;;;
2562753;2019-11-20;WN;WN;WN;968;WN;N8614M;968;10792;BUF;Buffalo, NY;11697;FLL;Fort Lauderdale, FL;1615;1615.0;0.0;10.0;1625.0;1846.0;40.0;1920;1926.0;6.0;0;;0;N;185;191.0;141.0;1;1166;;;;;;;;;
1573709;2019-03-04;WN;WN;WN;977;WN;N476WN;977;14747;SEA;Seattle, WA;12889;LAS;Las Vegas, NV;855;853.0;-2.0;21.0;914.0;1110.0;4.0;1120;1114.0;-6.0;0;;0;N;145;141.0;116.0;1;867;;;;;;;;;
281896;2018-03-21;WN;WN;WN;1920;WN;N8674B;1920;10821;BWI;Baltimore, MD;14307;PVD;Providence, RI;1430;;;;;;;1545;;;1;B;0;N;75;;;1;327;;;;;;;;;
1838003;2019-05-12;WN;WN;WN;1772;WN;N8532S;1772;11697;FLL;Fort Lauderdale, FL;14100;PHL;Philadelphia, PA;1905;1914.0;9.0;31.0;1945.0;2205.0;8.0;2155;2213.0;18.0;0;;0;N;170;179.0;140.0;1;992;7.0;0.0;9.0;0.0;2.0;;;;
1741619;2019-04-16;WN;WN;WN;2240;WN;N8630B;2240;14107;PHX;Phoenix, AZ;11292;DEN;Denver, CO;950;948.0;-2.0;8.0;956.0;1216.0;5.0;1235;1221.0;-14.0;0;;0;N;105;93.0;80.0;1;602;;;;;;;;;
1906156;2019-05-30;WN;WN;WN;754;WN;N237WN;754;11259;DAL;Dallas, TX;12953;LGA;New York, NY;1835;2059.0;144.0;14.0;2113.0;100.0;34.0;2255;134.0;159.0;0;;0;N;200;215.0;167.0;1;1381;0.0;0.0;159.0;0.0;0.0;;;;
1666266;2019-03-28;WN;WN;WN;1731;WN;N7720F;1731;12954;LGB;Long Beach, CA;12889;LAS;Las Vegas, NV;1525;1556.0;31.0;13.0;1609.0;1652.0;6.0;1630;1658.0;28.0;0;;0;N;65;62.0;43.0;1;231;6.0;0.0;0.0;0.0;22.0;;;;
2250739;2019-08-28;WN;WN;WN;6;WN;N968WN;6;12191;HOU;Houston, TX;11259;DAL;Dallas, TX;730;728.0;-2.0;8.0;736.0;816.0;3.0;830;819.0;-11.0;0;;0;N;60;51.0;40.0;1;239;;;;;;;;;
960288;2018-09-17;WN;WN;WN;2637;WN;N8310C;2637;11292;DEN;Denver, CO;11259;DAL;Dallas, TX;1755;1751.0;-4.0;28.0;1819.0;2046.0;5.0;2100;2051.0;-9.0;0;;0;N;125;120.0;87.0;1;651;;;;;;;;;
433967;2018-04-30;WN;WN;WN;311;WN;N8540V;311;10821;BWI;Baltimore, MD;14576;ROC;Rochester, NY;1050;1056.0;6.0;16.0;1112.0;1203.0;4.0;1200;1207.0;7.0;0;;0;N;70;71.0;51.0;1;277;;;;;;;;;
2677336;2019-12-21;WN;WN;WN;4303;WN;N757LV;4303;11292;DEN;Denver, CO;12953;LGA;New York, NY;1720;1816.0;56.0;12.0;1828.0;2340.0;8.0;2250;2348.0;58.0;0;;0;N;210;212.0;192.0;1;1620;0.0;0.0;2.0;0.0;56.0;;;;
2602326;2019-12-01;WN;WN;WN;4403;WN;N776WN;4403;13796;OAK;Oakland, CA;12889;LAS;Las Vegas, NV;1410;1438.0;28.0;13.0;1451.0;1549.0;7.0;1535;1556.0;21.0;0;;0;N;85;78.0;58.0;1;407;9.0;0.0;0.0;0.0;12.0;;;;
545198;2018-05-30;WN;WN;WN;1300;WN;N922WN;1300;10423;AUS;Austin, TX;12191;HOU;Houston, TX;1825;1937.0;72.0;7.0;1944.0;2013.0;10.0;1920;2023.0;63.0;0;;0;N;55;46.0;29.0;1;148;3.0;0.0;0.0;0.0;60.0;;;;
1654234;2019-03-25;WN;WN;WN;990;WN;N7888A;990;15304;TPA;Tampa, FL;11278;DCA;Washington, DC;1710;1715.0;5.0;8.0;1723.0;1910.0;4.0;1920;1914.0;-6.0;0;;0;N;130;119.0;107.0;1;814;;;;;;;;;
1090114;2018-10-22;WN;WN;WN;421;WN;N742SW;421;12896;LBB;Lubbock, TX;11259;DAL;Dallas, TX;1410;1413.0;3.0;15.0;1428.0;1515.0;3.0;1515;1518.0;3.0;0;;0;N;65;65.0;47.0;1;293;;;;;;;;;
2268305;2019-09-02;WN;WN;WN;1277;WN;N947WN;1277;10821;BWI;Baltimore, MD;14107;PHX;Phoenix, AZ;1735;1752.0;17.0;20.0;1812.0;1925.0;5.0;1930;1930.0;0.0;0;;0;N;295;278.0;253.0;1;1999;;;;;;;;;
217920;2018-03-05;WN;WN;WN;365;WN;N7741C;365;10693;BNA;Nashville, TN;12953;LGA;New York, NY;1635;1646.0;11.0;16.0;1702.0;1945.0;5.0;1945;1950.0;5.0;0;;0;N;130;124.0;103.0;1;764;;;;;;;;;
2379061;2019-10-02;WN;WN;WN;1298;WN;N8527Q;1298;11066;CMH;Columbus, OH;11292;DEN;Denver, CO;1510;1507.0;-3.0;9.0;1516.0;1558.0;6.0;1625;1604.0;-21.0;0;;0;N;195;177.0;162.0;1;1154;;;;;;;;;
1593569;2019-03-09;WN;WN;WN;4807;WN;N8719Q;4807;14893;SMF;Sacramento, CA;14107;PHX;Phoenix, AZ;735;733.0;-2.0;18.0;751.0;1017.0;5.0;1025;1022.0;-3.0;0;;0;N;110;109.0;86.0;1;647;;;;;;;;;
2048917;2019-07-06;WN;WN;WN;5771;WN;N210WN;5771;11481;ECP;Panama City, FL;15016;STL;St. Louis, MO;1020;1034.0;14.0;9.0;1043.0;1208.0;4.0;1205;1212.0;7.0;0;;0;N;105;98.0;85.0;1;634;;;;;;;;;
2214222;2019-08-18;WN;WN;WN;3489;WN;N8328A;3489;11193;CVG;Cincinnati, OH;13204;MCO;Orlando, FL;1510;1515.0;5.0;8.0;1523.0;1702.0;8.0;1720;1710.0;-10.0;0;;0;N;130;115.0;99.0;1;757;;;;;;;;;
2655002;2019-12-16;WN;WN;WN;2105;WN;N272WN;2105;11259;DAL;Dallas, TX;12896;LBB;Lubbock, TX;1100;1143.0;43.0;10.0;1153.0;1244.0;2.0;1215;1246.0;31.0;0;;0;N;75;63.0;51.0;1;293;0.0;0.0;0.0;0.0;31.0;;;;
1622376;2019-03-17;WN;WN;WN;2763;WN;N909WN;2763;10800;BUR;Burbank, CA;14831;SJC;San Jose, CA;820;824.0;4.0;9.0;833.0;919.0;4.0;930;923.0;-7.0;0;;0;N;70;59.0;46.0;1;296;;;;;;;;;
2310827;2019-09-13;WN;WN;WN;165;WN;N555LV;165;13495;MSY;New Orleans, LA;10693;BNA;Nashville, TN;1650;1651.0;1.0;6.0;1657.0;1801.0;4.0;1820;1805.0;-15.0;0;;0;N;90;74.0;64.0;1;471;;;;;;;;;
454636;2018-05-06;WN;WN;WN;3581;WN;N7847A;3581;11292;DEN;Denver, CO;13487;MSP;Minneapolis, MN;2000;1957.0;-3.0;12.0;2009.0;2239.0;3.0;2255;2242.0;-13.0;0;;0;N;115;105.0;90.0;1;680;;;;;;;;;
2227323;2019-08-21;WN;WN;WN;343;WN;N8637A;343;14679;SAN;San Diego, CA;13232;MDW;Chicago, IL;920;920.0;0.0;23.0;943.0;1521.0;4.0;1510;1525.0;15.0;0;;0;N;230;245.0;218.0;1;1728;0.0;0.0;15.0;0.0;0.0;;;;
1844337;2019-05-13;WN;WN;WN;41;WN;N7720F;41;14831;SJC;San Jose, CA;14747;SEA;Seattle, WA;655;650.0;-5.0;11.0;701.0;856.0;10.0;910;906.0;-4.0;0;;0;N;135;136.0;115.0;1;696;;;;;;;;;
430660;2018-04-29;WN;WN;WN;2369;WN;N931WN;2369;15016;STL;St. Louis, MO;11278;DCA;Washington, DC;2000;2016.0;16.0;7.0;2023.0;2255.0;5.0;2250;2300.0;10.0;0;;0;N;110;104.0;92.0;1;719;;;;;;;;;
2058394;2019-07-08;WN;WN;WN;6533;WN;N8327A;6533;13796;OAK;Oakland, CA;13830;OGG;Kahului, HI;1030;1030.0;0.0;7.0;1037.0;1221.0;3.0;1255;1224.0;-31.0;0;;0;N;325;294.0;284.0;1;2349;;;;;;;;;
1216885;2018-11-25;WN;WN;WN;5188;WN;N7711N;5188;12889;LAS;Las Vegas, NV;10800;BUR;Burbank, CA;1825;1829.0;4.0;18.0;1847.0;1934.0;1.0;1930;1935.0;5.0;0;;0;N;65;66.0;47.0;1;223;;;;;;;;;
1626663;2019-03-18;WN;WN;WN;701;WN;N8518R;701;10397;ATL;Atlanta, GA;14122;PIT;Pittsburgh, PA;840;839.0;-1.0;23.0;902.0;1012.0;4.0;1025;1016.0;-9.0;0;;0;N;105;97.0;70.0;1;526;;;;;;;;;
59338;2018-01-18;WN;WN;WN;345;WN;N248WN;345;14107;PHX;Phoenix, AZ;14771;SFO;San Francisco, CA;1220;1240.0;20.0;11.0;1251.0;1332.0;8.0;1330;1340.0;10.0;0;;0;N;130;120.0;101.0;1;651;;;;;;;;;
1684486;2019-04-02;WN;WN;WN;428;WN;N429WN;428;11066;CMH;Columbus, OH;15016;STL;St. Louis, MO;2015;2007.0;-8.0;7.0;2014.0;2019.0;13.0;2045;2032.0;-13.0;0;;0;N;90;85.0;65.0;1;409;;;;;;;;;
2260943;2019-08-30;WN;WN;WN;1587;WN;N203WN;1587;14679;SAN;San Diego, CA;14831;SJC;San Jose, CA;730;726.0;-4.0;13.0;739.0;838.0;4.0;910;842.0;-28.0;0;;0;N;100;76.0;59.0;1;417;;;;;;;;;
1119195;2018-10-30;WN;WN;WN;798;WN;N8310C;798;10821;BWI;Baltimore, MD;11697;FLL;Fort Lauderdale, FL;1325;1324.0;-1.0;6.0;1330.0;1527.0;3.0;1600;1530.0;-30.0;0;;0;N;155;126.0;117.0;1;925;;;;;;;;;
1861558;2019-05-18;WN;WN;WN;4387;WN;N272WN;4387;14893;SMF;Sacramento, CA;12892;LAX;Los Angeles, CA;1625;1630.0;5.0;9.0;1639.0;1745.0;7.0;1755;1752.0;-3.0;0;;0;N;90;82.0;66.0;1;373;;;;;;;;;
1356285;2019-01-02;WN;WN;WN;6020;WN;N8320J;6020;10423;AUS;Austin, TX;11292;DEN;Denver, CO;1655;1719.0;24.0;12.0;1731.0;1815.0;5.0;1805;1820.0;15.0;0;;0;N;130;121.0;104.0;1;775;0.0;0.0;0.0;7.0;8.0;;;;
642092;2018-06-24;WN;WN;WN;4281;WN;N231WN;4281;11423;DSM;Des Moines, IA;12889;LAS;Las Vegas, NV;1340;1340.0;0.0;9.0;1349.0;1440.0;6.0;1445;1446.0;1.0;0;;0;N;185;186.0;171.0;1;1216;;;;;;;;;
392457;2018-04-19;WN;WN;WN;1998;WN;N8647A;1998;14683;SAT;San Antonio, TX;10821;BWI;Baltimore, MD;550;551.0;1.0;7.0;558.0;941.0;3.0;1005;944.0;-21.0;0;;0;N;195;173.0;163.0;1;1407;;;;;;;;;
1733830;2019-04-14;WN;WN;WN;2742;WN;N8535S;2742;11259;DAL;Dallas, TX;11292;DEN;Denver, CO;1535;1600.0;25.0;10.0;1610.0;1649.0;5.0;1635;1654.0;19.0;0;;0;N;120;114.0;99.0;1;651;19.0;0.0;0.0;0.0;0.0;;;;
402337;2018-04-22;WN;WN;WN;2591;WN;N497WN;2591;14893;SMF;Sacramento, CA;10800;BUR;Burbank, CA;1255;1253.0;-2.0;8.0;1301.0;1355.0;2.0;1405;1357.0;-8.0;0;;0;N;70;64.0;54.0;1;358;;;;;;;;;
2043141;2019-07-04;WN;WN;WN;2319;WN;N281WN;2319;13871;OMA;Omaha, NE;11292;DEN;Denver, CO;650;651.0;1.0;8.0;659.0;707.0;7.0;725;714.0;-11.0;0;;0;N;95;83.0;68.0;1;472;;;;;;;;;
2659211;2019-12-17;WN;WN;WN;1919;WN;N483WN;1919;14679;SAN;San Diego, CA;14831;SJC;San Jose, CA;1120;1113.0;-7.0;11.0;1124.0;1227.0;4.0;1250;1231.0;-19.0;0;;0;N;90;78.0;63.0;1;417;;;;;;;;;
2199623;2019-08-14;WN;WN;WN;2412;WN;N7825A;2412;10800;BUR;Burbank, CA;14831;SJC;San Jose, CA;1515;1515.0;0.0;19.0;1534.0;1617.0;2.0;1625;1619.0;-6.0;0;;0;N;70;64.0;43.0;1;296;;;;;;;;;
233330;2018-03-09;WN;WN;WN;1460;WN;N7724A;1460;14747;SEA;Seattle, WA;14893;SMF;Sacramento, CA;945;941.0;-4.0;14.0;955.0;1115.0;3.0;1135;1118.0;-17.0;0;;0;N;110;97.0;80.0;1;605;;;;;;;;;
1481321;2019-02-06;WN;WN;WN;2137;WN;N942WN;2137;14893;SMF;Sacramento, CA;14107;PHX;Phoenix, AZ;1045;1051.0;6.0;10.0;1101.0;1329.0;5.0;1330;1334.0;4.0;0;;0;N;105;103.0;88.0;1;647;;;;;;;;;
948159;2018-09-13;WN;WN;WN;6105;WN;N8709Q;6105;11278;DCA;Washington, DC;14307;PVD;Providence, RI;2100;2117.0;17.0;14.0;2131.0;2227.0;3.0;2215;2230.0;15.0;0;;0;N;75;73.0;56.0;1;356;0.0;0.0;0.0;0.0;15.0;;;;
871457;2018-08-23;WN;WN;WN;254;WN;N8654B;254;11193;CVG;Cincinnati, OH;13232;MDW;Chicago, IL;1810;1807.0;-3.0;12.0;1819.0;1808.0;3.0;1810;1811.0;1.0;0;;0;N;60;64.0;49.0;1;249;;;;;;;;;
473427;2018-05-11;WN;WN;WN;528;WN;N788SA;528;11259;DAL;Dallas, TX;10423;AUS;Austin, TX;1840;1922.0;42.0;14.0;1936.0;2008.0;5.0;1935;2013.0;38.0;0;;0;N;55;51.0;32.0;1;189;0.0;0.0;0.0;0.0;38.0;;;;
1116033;2018-10-29;WN;WN;WN;399;WN;N8552Z;399;14107;PHX;Phoenix, AZ;13204;MCO;Orlando, FL;1645;1640.0;-5.0;9.0;1649.0;2323.0;3.0;2345;2326.0;-19.0;0;;0;N;240;226.0;214.0;1;1849;;;;;;;;;
837903;2018-08-14;WN;WN;WN;439;WN;N7829B;439;10821;BWI;Baltimore, MD;14107;PHX;Phoenix, AZ;1815;1840.0;25.0;10.0;1850.0;2211.0;6.0;2010;2217.0;;0;;1;N;295;;;1;1999;;;;;;;;;
2484145;2019-10-30;WN;WN;WN;1563;WN;N462WN;1563;14771;SFO;San Francisco, CA;12892;LAX;Los Angeles, CA;1140;1136.0;-4.0;9.0;1145.0;1241.0;29.0;1315;1310.0;-5.0;0;;0;N;95;94.0;56.0;1;337;;;;;;;;;
2073508;2019-07-12;WN;WN;WN;353;WN;N299WN;353;12953;LGA;New York, NY;13232;MDW;Chicago, IL;600;600.0;0.0;14.0;614.0;655.0;5.0;715;700.0;-15.0;0;;0;N;135;120.0;101.0;1;725;;;;;;;;;
925763;2018-09-07;WN;WN;WN;6136;WN;N718SW;6136;14057;PDX;Portland, OR;14893;SMF;Sacramento, CA;1155;1155.0;0.0;10.0;1205.0;1315.0;3.0;1325;1318.0;-7.0;0;;0;N;90;83.0;70.0;1;479;;;;;;;;;
243708;2018-03-11;WN;WN;WN;3756;WN;N214WN;3756;10693;BNA;Nashville, TN;11259;DAL;Dallas, TX;920;922.0;2.0;9.0;931.0;1113.0;2.0;1115;1115.0;0.0;0;;0;N;115;113.0;102.0;1;623;;;;;;;;;
2711915;2019-12-31;WN;WN;WN;5012;WN;N8583Z;5012;13891;ONT;Ontario, CA;14771;SFO;San Francisco, CA;705;701.0;-4.0;20.0;721.0;819.0;4.0;830;823.0;-7.0;0;;0;N;85;82.0;58.0;1;363;;;;;;;;;
8363;2018-01-03;WN;WN;WN;4507;WN;N413WN;4507;11259;DAL;Dallas, TX;12889;LAS;Las Vegas, NV;1900;1918.0;18.0;9.0;1927.0;2010.0;4.0;2000;2014.0;14.0;0;;0;N;180;176.0;163.0;1;1067;;;;;;;;;
260384;2018-03-16;WN;WN;WN;2054;WN;N554WN;2054;12892;LAX;Los Angeles, CA;14831;SJC;San Jose, CA;925;1043.0;78.0;17.0;1100.0;1152.0;3.0;1035;1155.0;80.0;0;;0;N;70;72.0;52.0;1;308;0.0;0.0;2.0;0.0;78.0;;;;
2129049;2019-07-27;WN;WN;WN;2665;WN;N8678E;2665;12889;LAS;Las Vegas, NV;11697;FLL;Fort Lauderdale, FL;1410;1411.0;1.0;12.0;1423.0;2146.0;6.0;2205;2152.0;-13.0;0;;0;N;295;281.0;263.0;1;2173;;;;;;;;;
1390849;2019-01-12;WN;WN;WN;3977;WN;N483WN;3977;11259;DAL;Dallas, TX;15304;TPA;Tampa, FL;600;556.0;-4.0;9.0;605.0;852.0;3.0;915;855.0;-20.0;0;;0;N;135;119.0;107.0;1;917;;;;;;;;;
1723344;2019-04-11;WN;WN;WN;1528;WN;N570WN;1528;14831;SJC;San Jose, CA;12892;LAX;Los Angeles, CA;1105;1113.0;8.0;17.0;1130.0;1224.0;5.0;1235;1229.0;-6.0;0;;0;N;90;76.0;54.0;1;308;;;;;;;;;
119621;2018-02-04;WN;WN;WN;3628;WN;N7740A;3628;14570;RNO;Reno, NV;12889;LAS;Las Vegas, NV;1700;1703.0;3.0;7.0;1710.0;1802.0;4.0;1815;1806.0;-9.0;0;;0;N;75;63.0;52.0;1;345;;;;;;;;;
2346226;2019-09-23;WN;WN;WN;2470;WN;N450WN;2470;14831;SJC;San Jose, CA;14107;PHX;Phoenix, AZ;1415;1407.0;-8.0;13.0;1420.0;1600.0;5.0;1610;1605.0;-5.0;0;;0;N;115;118.0;100.0;1;621;;;;;;;;;
886516;2018-08-27;WN;WN;WN;2413;WN;N798SW;2413;13796;OAK;Oakland, CA;12889;LAS;Las Vegas, NV;645;643.0;-2.0;11.0;654.0;758.0;4.0;815;802.0;-13.0;0;;0;N;90;79.0;64.0;1;407;;;;;;;;;
62176;2018-01-18;WN;WN;WN;100;WN;N930WN;100;13487;MSP;Minneapolis, MN;13232;MDW;Chicago, IL;1405;1414.0;9.0;10.0;1424.0;1527.0;4.0;1530;1531.0;1.0;0;;0;N;85;77.0;63.0;1;349;;;;;;;;;
1080707;2018-10-19;WN;WN;WN;1659;WN;N8643A;1659;14771;SFO;San Francisco, CA;13232;MDW;Chicago, IL;1440;1450.0;10.0;18.0;1508.0;2053.0;5.0;2050;2058.0;8.0;0;;0;N;250;248.0;225.0;1;1855;;;;;;;;;
2154736;2019-08-02;WN;WN;WN;55;WN;N557WN;55;12889;LAS;Las Vegas, NV;13871;OMA;Omaha, NE;1225;1232.0;7.0;14.0;1246.0;1700.0;2.0;1705;1702.0;-3.0;0;;0;N;160;150.0;134.0;1;1099;;;;;;;;;
2405760;2019-10-09;WN;WN;WN;1095;WN;N7746C;1095;14570;RNO;Reno, NV;12889;LAS;Las Vegas, NV;750;748.0;-2.0;9.0;757.0;849.0;4.0;905;853.0;-12.0;0;;0;N;75;65.0;52.0;1;345;;;;;;;;;
583976;2018-06-09;WN;WN;WN;5642;WN;N792SW;5642;14107;PHX;Phoenix, AZ;13796;OAK;Oakland, CA;2000;1959.0;-1.0;7.0;2006.0;2139.0;4.0;2150;2143.0;-7.0;0;;0;N;110;104.0;93.0;1;646;;;;;;;;;
